Species,Age,Gender,Breed,Color,Size,Health,Sterilized,PetID
DOG,ADULT,MALE,Spitz,GOLDEN,MEDIUM,HEALTHY,NO,d440e9ebf
DOG,SENIOR,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,d4427513d
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d45562a98
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d459a5053
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,YES,d45e400b8
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,LARGE,HEALTHY,YES,d476272d7
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d48e16ef4
DOG,SENIOR,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,d49ea4e84
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d4aa3713a
DOG,SENIOR,MALE,Poodle,GRAY,MEDIUM,HEALTHY,YES,d4b028ea8
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d4b22b144
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d4b2dcfb6
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,d4b5c41ac
DOG,ADULT,FEMALE,Shih Tzu,BLACK,MEDIUM,HEALTHY,YES,d4bb8cf0a
DOG,BABY,MALE,Mixed Breed,GOLDEN,SMALL,HEALTHY,YES,d4beefae9
DOG,BABY,FEMALE,Mixed Breed,CREAM,SMALL,HEALTHY,NO,d4c153877
DOG,SENIOR,MALE,Mixed Breed,YELLOW,MEDIUM,HEALTHY,YES,d4c3abf4c
DOG,BABY,MALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,d4c6c89ab
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d4c9eaede
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,d4d6997e3
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d4dd82200
DOG,YOUNG,MALE,Mixed Breed,BROWN,LARGE,HEALTHY,YES,d4e6a9aab
DOG,SENIOR,MALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,d4e96e3ce
DOG,BABY,MALE,Mixed Breed,GOLDEN,LARGE,HEALTHY,YES,d4ec801b4
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d4f813a7e
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5052e2a9
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d5053eb47
DOG,SENIOR,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d50a1665e
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d50b449f0
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d50e11ec5
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d51b2e785
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d52f229d1
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d538c491f
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d54d84b63
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d55faa0ff
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d560b8003
DOG,BABY,MALE,Pomeranian,BLACK,MEDIUM,HEALTHY,NO,d56fbda82
DOG,YOUNG,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d574448ee
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d57771a2b
DOG,SENIOR,MALE,Terrier,WHITE,LARGE,HEALTHY,YES,d583d44d2
DOG,SENIOR,FEMALE,Golden Retriever,GOLDEN,LARGE,HEALTHY,NO,d5890f7ed
DOG,BABY,MALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,YES,d58c146d6
DOG,SENIOR,MALE,Poodle,BROWN,SMALL,HEALTHY,NO,d596234fc
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d59f3a6cc
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5abad72c
DOG,BABY,MALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,d5af3cec2
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5b6f17f5
DOG,BABY,FEMALE,Labrador Retriever,BLACK,MEDIUM,HEALTHY,NO,d5b9e0322
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,d5bf5adaa
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5c4ef4c0
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5d0b37db
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,INJURED,NO,d5e351a09
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5ee02201
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d5f441f79
DOG,SENIOR,MALE,Silky Terrier,BLACK,MEDIUM,HEALTHY,YES,d5f80598c
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d605fa35d
DOG,SENIOR,MALE,Shih Tzu,BLACK,SMALL,HEALTHY,YES,d608f77ca
DOG,BABY,FEMALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,YES,d60dbdd7a
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d6209194b
DOG,BABY,MALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,d6259561f
DOG,SENIOR,MALE,German Shepherd Dog,BLACK,LARGE,HEALTHY,YES,d642372a4
DOG,BABY,FEMALE,Jack Russell Terrier,BLACK,MEDIUM,HEALTHY,NO,d64e3a002
DOG,BABY,MALE,Mixed Breed,BROWN,SMALL,INJURED,NO,d6715d925
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d672df50c
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d67c5c6cf
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,d680ddf5d
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d6a3869de
DOG,YOUNG,MALE,German Shepherd Dog,BLACK,LARGE,HEALTHY,YES,d6a84a290
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d6aa53be7
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,d6ad64584
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,d6b0d8aa9
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d6b97e7ca
DOG,YOUNG,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,d6be47a3c
DOG,SENIOR,MALE,Labrador Retriever,BROWN,LARGE,HEALTHY,NO,d6cfa5d4b
DOG,BABY,MALE,Labrador Retriever,BROWN,MEDIUM,HEALTHY,NO,d6d6ba591
DOG,BABY,FEMALE,Labrador Retriever,BLACK,MEDIUM,HEALTHY,YES,d6d6d4aca
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d6d9a938f
DOG,SENIOR,FEMALE,Mixed Breed,YELLOW,MEDIUM,HEALTHY,YES,d6e342121
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d6e372a1d
DOG,SENIOR,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,d6fd7962e
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,d6ff1af86
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,d70db908a
DOG,YOUNG,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d7185ffc1
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d721ed589
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d7282183b
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d72bc7206
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,YES,d73da3f6e
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,d73e917de
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d741c420e
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d7454afee
DOG,YOUNG,MALE,Shih Tzu,BROWN,SMALL,INJURED,YES,d755e40d7
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d76134f00
DOG,YOUNG,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,d765ae877
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d76af589f
DOG,YOUNG,MALE,Corgi,BROWN,SMALL,HEALTHY,NO,d76c4ec1e
DOG,BABY,MALE,Spitz,BLACK,MEDIUM,HEALTHY,NO,d76e9dedd
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d7727f144
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d77a66a2f
DOG,BABY,FEMALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,NO,d7807e681
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d78ab2002
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d78f74185
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d7a002088
DOG,BABY,FEMALE,Terrier,BLACK,MEDIUM,HEALTHY,NO,d7a772967
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,d7c0647d0
DOG,YOUNG,FEMALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,YES,d7c605337
DOG,YOUNG,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,d7c6e0401
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d7cc44152
DOG,ADULT,FEMALE,Spitz,WHITE,MEDIUM,HEALTHY,NO,d7d1cf92c
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d7dc2efde
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d7dd71467
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d7f938acd
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d806d8c60
DOG,YOUNG,FEMALE,Mixed Breed,YELLOW,LARGE,HEALTHY,NO,d8128cefd
DOG,SENIOR,FEMALE,German Shepherd Dog,BLACK,MEDIUM,HEALTHY,YES,d8179f4d9
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d81afce4f
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,INJURED,NO,d836f5d99
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,d83749129
DOG,YOUNG,FEMALE,Siberian Husky,BLACK,LARGE,HEALTHY,YES,d83aa1f02
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,d83dd7fc2
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,d8537a794
DOG,YOUNG,MALE,Mixed Breed,GOLDEN,LARGE,HEALTHY,YES,d85728f92
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d8603dd80
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d867c4016
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d8697f0fd
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d86d7a70e
DOG,SENIOR,MALE,Schnauzer,BLACK,MEDIUM,HEALTHY,YES,d8727d356
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d8786ffae
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d87ff9c80
DOG,ADULT,FEMALE,German Shepherd Dog,BLACK,MEDIUM,HEALTHY,NO,d8876247a
DOG,YOUNG,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,d899c9ef7
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,d8a48180b
DOG,YOUNG,FEMALE,Spitz,BROWN,SMALL,HEALTHY,YES,d8a8e989b
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,d8b05d43d
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d8be7f8b0
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,d8c1859cb
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,d8c70bc6c
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d8dd968c6
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d8df310c9
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d8e376a50
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d8e391c56
DOG,YOUNG,FEMALE,Miniature Pinscher,BROWN,SMALL,HEALTHY,NO,d8f3da4b6
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d8f9d07f2
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d9175b948
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d919bd302
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d92c326f8
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d9303d3bc
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d93b38122
DOG,SENIOR,MALE,Jack Russell Terrier,BROWN,MEDIUM,HEALTHY,NO,d94f2e3e7
DOG,SENIOR,MALE,Mixed Breed,CREAM,MEDIUM,INJURED,NO,d94f98004
DOG,SENIOR,MALE,Poodle,BLACK,SMALL,HEALTHY,YES,d95c92af6
DOG,YOUNG,MALE,Dachshund,BLACK,MEDIUM,HEALTHY,YES,d95eabfe9
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d95fc099f
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,YES,d965d6f3a
DOG,BABY,MALE,Labrador Retriever,CREAM,LARGE,HEALTHY,NO,d96987111
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,d96d2b52b
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d976e5305
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d9795e054
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d99c980a9
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,d99ea593a
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,d9b4b1930
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,d9b9b0174
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d9c151e72
DOG,BABY,MALE,Mixed Breed,BROWN,LARGE,HEALTHY,YES,d9c6517ae
DOG,SENIOR,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,d9cf525bb
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d9dadd17c
DOG,BABY,FEMALE,Mixed Breed,BROWN,SMALL,HEALTHY,YES,d9e32c5b5
DOG,BABY,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,d9f9cba10
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,d9fca8be8
DOG,YOUNG,MALE,Beagle,BROWN,MEDIUM,HEALTHY,YES,da1e7c53d
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,da2cdb505
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da2f83c72
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,da327c74b
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da4a5403d
DOG,YOUNG,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da4da9308
DOG,BABY,FEMALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,NO,da5295aaf
DOG,YOUNG,MALE,Schnauzer,BLACK,SMALL,HEALTHY,YES,da5d1c5ba
DOG,BABY,MALE,Mixed Breed,BLACK,SMALL,HEALTHY,YES,da697d5ba
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da6bb3100
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da7680082
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da840f8d4
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da84db2f7
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da8859f46
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,da89366b3
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,da8a47785
DOG,BABY,MALE,Poodle,BROWN,MEDIUM,INJURED,NO,da8cfd914
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,da8d4a273
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,da8d56dff
DOG,ADULT,FEMALE,Mixed Breed,BROWN,LARGE,HEALTHY,NO,da9b9db54
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,da9d78f91
DOG,SENIOR,FEMALE,Shih Tzu,BLACK,MEDIUM,HEALTHY,YES,daa73505c
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,daabe5f9d
DOG,ADULT,FEMALE,Shih Tzu,BROWN,SMALL,HEALTHY,NO,daad5c208
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dabcf0e55
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dac37d01d
DOG,BABY,FEMALE,Labrador Retriever,BROWN,MEDIUM,HEALTHY,NO,dac60bd9c
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,daccafe15
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,dad58d0a7
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,dad80317b
DOG,YOUNG,FEMALE,Labrador Retriever,YELLOW,LARGE,HEALTHY,YES,dadb1a6b3
DOG,ADULT,MALE,Schnauzer,GRAY,MEDIUM,HEALTHY,YES,dae92dd61
DOG,ADULT,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,daeac2b84
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,daed4ac40
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,daf1a8d08
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,db0213107
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,db05d2fb1
DOG,SENIOR,MALE,Husky,WHITE,MEDIUM,INJURED,YES,db06ea8e6
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,db095d92a
DOG,BABY,FEMALE,Corgi,BLACK,SMALL,HEALTHY,NO,db0b0bea6
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,db27a0a42
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,db29388b1
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,db2d1ccaf
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,db33da35e
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,db3fce97e
DOG,YOUNG,MALE,Poodle,WHITE,SMALL,HEALTHY,YES,db4165316
DOG,YOUNG,FEMALE,Mixed Breed,BROWN,LARGE,HEALTHY,YES,db4a0242a
DOG,ADULT,FEMALE,Schnauzer,BLACK,SMALL,HEALTHY,NO,db4b370d5
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,db4b6db80
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,db5a260fa
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,db5d27601
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,db6082ae6
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,db62115f9
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,db635ae93
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,db71b8b85
DOG,ADULT,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,db745332f
DOG,YOUNG,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,db77fdb46
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,db8a8df8a
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,db9af2894
DOG,ADULT,FEMALE,Golden Retriever,GOLDEN,LARGE,INJURED,YES,dba5f0e5c
DOG,ADULT,MALE,Schnauzer,WHITE,SMALL,INJURED,YES,dbaa03313
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dbabe4e51
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dbba10f87
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,INJURED,NO,dbbccb1e0
DOG,SENIOR,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,dbc39e84b
DOG,BABY,FEMALE,Poodle,BLACK,SMALL,HEALTHY,YES,dbd4f79ef
DOG,SENIOR,MALE,Mixed Breed,WHITE,SMALL,HEALTHY,YES,dbdbf9296
DOG,BABY,FEMALE,German Shepherd Dog,BLACK,MEDIUM,HEALTHY,YES,dbe634a4c
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dbea554c3
DOG,YOUNG,FEMALE,Beagle,BLACK,MEDIUM,HEALTHY,NO,dbf4b1345
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dbf8ba091
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dbfb1869f
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dc0ee2c73
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dc1b809db
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dc20a0cea
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,dc23feccc
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dc40c2612
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dc4747d5c
DOG,YOUNG,MALE,Mixed Breed,BROWN,LARGE,HEALTHY,NO,dc4e92b83
DOG,YOUNG,MALE,Dachshund,BLACK,SMALL,HEALTHY,NO,dc549e010
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dc56ff89a
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dc589864d
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dc76d9fa5
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,dc8359e75
DOG,BABY,MALE,Golden Retriever,GOLDEN,LARGE,HEALTHY,NO,dc88ebe46
DOG,SENIOR,FEMALE,Labrador Retriever,CREAM,LARGE,INJURED,YES,dc8caa6d2
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,dc9557824
DOG,ADULT,FEMALE,Chihuahua,CREAM,SMALL,HEALTHY,YES,dc996a1a4
DOG,ADULT,FEMALE,Shih Tzu,GRAY,MEDIUM,HEALTHY,YES,dca8e7ec8
DOG,BABY,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,dcaae830b
DOG,SENIOR,MALE,Terrier,CREAM,SMALL,HEALTHY,YES,dcb42ee1e
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,INJURED,NO,dcb65c540
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,dcb9727c3
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,dcba09ff1
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,dcc0d8482
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,INJURED,NO,dcd0002db
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,dcd70e1e3
DOG,SENIOR,FEMALE,Labrador Retriever,BLACK,LARGE,HEALTHY,YES,dcd7102d9
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dcd8e75d3
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,YES,dcd93c794
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dcdb6907c
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dcdd19b0b
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dcdefed1a
DOG,SENIOR,MALE,Pug,BLACK,SMALL,HEALTHY,YES,dcdf98438
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,dce0ccf91
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,dce26b7b8
DOG,ADULT,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,dce7af31c
DOG,SENIOR,MALE,Rottweiler,BLACK,LARGE,HEALTHY,NO,dcecf2ba5
